Processing 866 markdown files...
path,size,lines,last_modified,location,suggested_state,topic,notes
"ERC1155_BACKFILL_INDEX.md",9341,310,2025-11-10,root,wip,backfill,"Entry point doc"
"ERC1155_PIPELINE_COMPLETE_ANALYSIS.md",13767,440,2025-11-10,root,wip,blockchain,"Marked as "complete""
"ERC1155_QUICK_REFERENCE.md",6237,222,2025-11-10,root,wip,blockchain,"Reference doc"
"ERC1155_RECOVERY_FINAL_ANALYSIS.md",16471,520,2025-11-08,root,wip,blockchain,"Marked as "final""
"ERC1155_RECOVERY_STRATEGY_ANALYSIS.md",24625,793,2025-11-08,root,wip,blockchain,""
"EVIDENCE_AUDIT_OFFSET_FIX_CLAIMS.md",12958,359,2025-11-07,root,wip,general,""
"EXECUTION_COMPLETE.md",5607,212,2025-11-06,root,wip,general,"Marked as "complete""
"EXECUTIVE_SUMMARY_COVERAGE_ANALYSIS.md",6519,191,2025-11-09,root,wip,coverage,""
"EXECUTIVE_SUMMARY_PNL_INVESTIGATION.md",8352,284,2025-11-09,root,wip,pnl,""
"EXECUTIVE_SUMMARY_TRADES_ANALYSIS.md",4896,174,2025-11-08,root,wip,trading,""
"FINAL_COVERAGE_ANALYSIS_SUMMARY.md",7224,217,2025-11-10,root,wip,coverage,"Marked as "final""
"FINAL_COVERAGE_REPORT_AND_PATH_FORWARD.md",9250,301,2025-11-08,root,wip,coverage,"Marked as "final""
"FINAL_FORMULA_REPORT.md",2645,78,2025-11-07,root,wip,general,"Marked as "final""
"FINAL_INVESTIGATION_REPORT.md",7152,264,2025-11-07,root,wip,general,"Marked as "final""
"FINAL_MISSING_TX_ANALYSIS.md",5113,200,2025-11-08,root,wip,general,"Marked as "final""
"FINAL_PNL_INVESTIGATION_REPORT.md",8629,269,2025-11-07,root,wip,pnl,"Marked as "final""
"FINAL_PNL_RECONCILIATION_REPORT.md",8761,259,2025-11-07,root,wip,pnl,"Marked as "final""
"FINAL_STATUS_COVERAGE_INVESTIGATION.md",13149,377,2025-11-10,root,wip,coverage,"Marked as "final""
"FINAL_STATUS_REPORT.md",4166,136,2025-11-09,root,wip,general,"Marked as "final""
"FIX_WALLET_2_4_ACTION_PLAN.md",13692,497,2025-11-07,root,wip,wallet,""
"FORENSIC_REPORT.md",11798,363,2025-11-07,root,wip,general,""
"GAMMA_API_RESOLUTION_FEED_STATUS.md",7531,278,2025-11-10,root,wip,resolution,""
"GAMMA_FEED_INTEGRATION_FINAL_REPORT.md",12981,417,2025-11-10,root,wip,general,"Marked as "final""
"GATE_B_RECOVERY_FINAL_REPORT.md",11415,373,2025-11-08,root,wip,general,"Marked as "final""
"GATE_B_RECOVERY_GUIDE.md",9917,308,2025-11-08,root,wip,general,""
"GOLDSKY_BACKFILL_FINDINGS.md",4172,122,2025-11-09,root,wip,backfill,""
"GROUND_TRUTH_PNL_REPORT.md",11349,345,2025-11-07,root,wip,pnl,""
"HOLYMOSES_BREAKTHROUGH_STRATEGY.md",5811,182,2025-11-07,root,wip,general,"Important finding"
"HOLYMOSES_INVESTIGATION_REPORT.md",8606,218,2025-11-07,root,wip,general,""
"HolyMoses7_closed_trades.md",321864,18240,2025-11-07,root,wip,trading,""
"HolyMoses7_open_trades.md",83186,5741,2025-11-07,root,wip,trading,""
"HOLYMOSES7_RECONCILIATION_RESOLVED.md",5954,185,2025-11-07,root,wip,general,""
"HONEST_TRUTH_PNL_IS_BROKEN.md",8034,266,2025-11-07,root,wip,pnl,""
"INCREMENTAL_REFRESH_SETUP.md",9847,419,2025-11-10,root,wip,general,""
"INVENTORY_QUICK_REFERENCE.md",2214,89,2025-11-07,root,wip,general,"Reference doc"
"INVESTIGATION_COMPLETE_FINAL_TRUTH.md",7502,246,2025-11-07,root,wip,general,"Marked as "final"; Marked as "complete""
"INVESTIGATION_COMPLETE_FINAL.md",5554,191,2025-11-10,root,wip,general,"Marked as "final"; Marked as "complete""
"INVESTIGATION_COMPLETE_NEXT_STEPS.md",10635,332,2025-11-07,root,wip,general,"Marked as "complete""
"INVESTIGATION_COMPLETE_START_HERE.md",6277,234,2025-11-07,root,wip,general,"Marked as "complete"; Entry point doc"
"INVESTIGATION_COMPLETE_SUMMARY.md",5539,202,2025-11-09,root,wip,general,"Marked as "complete""
"INVESTIGATION_COMPLETE.md",8749,289,2025-11-07,root,wip,general,"Marked as "complete""
"INVESTIGATION_EXECUTIVE_SUMMARY.md",7600,248,2025-11-07,root,wip,general,""
"INVESTIGATION_FILES_INDEX.md",10924,305,2025-11-08,root,wip,general,"Entry point doc"
"INVESTIGATION_MISSING_PNL_WALLETS.md",7689,208,2025-11-07,root,wip,pnl,""
"INVESTIGATION_SUMMARY_FOR_USER.md",5165,172,2025-11-07,root,wip,general,""
"INVESTIGATION_SUMMARY.md",4554,155,2025-11-07,root,wip,general,""
"INVESTIGATION_TIMELINE_AND_DECISIONS.md",13148,401,2025-11-07,root,wip,general,""
"JOIN_BUG_ROOT_CAUSE_FINDINGS.md",3826,119,2025-11-09,root,wip,general,""
"JOIN_PATTERN_REFERENCE.md",5196,170,2025-11-07,root,wip,general,"Reference doc"
"lib/metrics/AUSTIN_METHODOLOGY_QUICKSTART.md",9147,333,2025-10-25,root,wip,general,""
"lib/metrics/AUSTIN_METHODOLOGY.md",9301,387,2025-10-25,root,wip,general,""
"lib/metrics/CONVICTION_ARCHITECTURE.md",27038,410,2025-10-25,root,wip,architecture,""
"lib/metrics/CONVICTION_QUICKSTART.md",11463,432,2025-10-25,root,wip,general,""
"lib/metrics/DIRECTIONAL_CONVICTION_README.md",13841,553,2025-10-25,root,wip,general,""
"lib/metrics/TSI_CALCULATOR_README.md",15258,565,2025-10-25,root,wip,general,""
"lib/metrics/TSI_INTEGRATION_GUIDE.md",10918,507,2025-10-25,root,wip,general,""
"lib/metrics/TSI_QUICK_REFERENCE.md",6449,300,2025-10-25,root,wip,general,"Reference doc"
"lib/polymarket/TRADE_AGGREGATION.md",9676,402,2025-10-23,root,wip,trading,""
"lib/SCORING_SYSTEM.md",11180,454,2025-10-23,root,wip,general,""
"lib/SMART_MONEY_FLOW.md",12956,559,2025-10-25,root,wip,general,""
"lib/strategy-builder/ARCHITECTURE.md",32736,543,2025-10-25,root,wip,architecture,""
"lib/strategy-builder/CLICKHOUSE_OPTIMIZATION_GUIDE.md",14327,540,2025-10-25,root,wip,general,""
"lib/strategy-builder/QUICK_REFERENCE.md",7467,317,2025-10-25,root,wip,general,"Reference doc"
"MAIN_AGENT_CLEAR_DIRECTION.md",7639,252,2025-11-07,root,wip,agent-work,""
"MAIN_AGENT_DATA_QUALITY_FIX.md",7847,286,2025-11-07,root,wip,agent-work,""
"MAIN_AGENT_GUIDANCE_SESSION_2.md",7103,252,2025-11-07,root,wip,agent-work,""
"MAIN_AGENT_IMMEDIATE_ACTION.md",6904,263,2025-11-07,root,wip,agent-work,""
"MAIN_CLAUDE_ACTUAL_SOLUTION.md",5108,208,2025-11-07,root,wip,general,""
"MAIN_CLAUDE_CRITICAL_ADVICE.md",5999,195,2025-11-07,root,wip,general,"Urgent/critical"
"MAIN_CLAUDE_IMMEDIATE_ACTION.md",7087,242,2025-11-07,root,wip,general,""
"MAIN_CLAUDE_IMMEDIATE_ACTIONS.md",7979,298,2025-11-07,root,wip,general,""
"MAIN_CLAUDE_READ_THIS_FIRST.md",4519,171,2025-11-07,root,wip,general,""
"MAIN_CLAUDE_STOP_AND_READ_THIS.md",4572,164,2025-11-07,root,wip,general,""
"MAPPING_AND_UI_PARITY_STATUS.md",6720,232,2025-11-10,root,wip,general,""
"MAPPING_TABLES_ANALYSIS.md",12958,465,2025-11-07,root,wip,general,""
"MAPPING_TABLES_INDEX.md",6447,252,2025-11-07,root,wip,general,"Entry point doc"
"MARKET_BACKFILL_STATUS.md",7046,227,2025-11-10,root,wip,backfill,""
"MARKET_ID_COMPLETE_ANALYSIS.md",5640,214,2025-11-08,root,wip,market,"Marked as "complete""
"MARKET_ID_INCONSISTENCY_ROOT_CAUSE_AND_FIX.md",13308,449,2025-11-07,root,wip,market,""
"MARKET_ID_NORMALIZATION_INDEX.md",11785,418,2025-11-07,root,wip,market,"Entry point doc"
"MARKET_ID_NORMALIZATION_PLAN.md",30332,903,2025-11-07,root,wip,market,""
"MARKET_ID_NORMALIZATION_QUICK_REF.md",6976,251,2025-11-07,root,wip,market,""
"MARKET_RESOLUTIONS_FINAL_VERIFICATION_REPORT.md",12579,431,2025-11-08,root,wip,resolution,"Marked as "final""
"MINIMAL_SCHEMA_DESIGN.md",14348,556,2025-11-08,root,wip,database,""
"MISSION_COMPLETE_API_DISCOVERY.md",11564,396,2025-11-09,root,wip,api,"Marked as "complete""
"MONITORING_SETUP.md",6592,251,2025-11-10,root,wip,general,""
"MORNING_STATUS_REPORT.md",6730,222,2025-11-09,root,wip,general,""
"NEXT_AGENT_START_HERE.md",7929,217,2025-11-08,root,wip,agent-work,"Entry point doc"
"NEXT_STEP_FIND_MISSING_PAYOUTS.md",8211,286,2025-11-09,root,wip,general,""
"niggemon_closed_trades.md",5986,585,2025-11-07,root,wip,trading,""
"OPTION_A_VALIDATION_REPORT.md",3591,115,2025-11-07,root,wip,general,""
"ORIGINAL_BACKFILL_DATA_RECOVERY.md",13988,427,2025-11-08,root,wip,backfill,""
"OUTCOME_CORRECTNESS_SCHEMA_DESIGN.md",15221,480,2025-11-09,root,wip,database,""
"OVERNIGHT_LAUNCH_GUIDE.md",4387,170,2025-11-08,root,wip,general,""
"OVERNIGHT_STATUS.md",4160,160,2025-11-09,root,wip,general,""
"OVERNIGHT_WORKER_STRATEGY.md",7574,166,2025-11-08,root,wip,general,""
"OVERVIEW_DASHBOARD_REAL_DATA.md",9290,334,2025-10-29,root,wip,general,""
"P_L_INVESTIGATION_CODE_REFERENCE.md",9855,378,2025-11-07,root,wip,general,"Reference doc"
"P_L_INVESTIGATION_INDEX.md",9333,284,2025-11-07,root,wip,general,"Entry point doc"
"P_L_INVESTIGATION_QUICK_REFERENCE.md",5761,169,2025-11-07,root,wip,general,"Reference doc"
"P_L_RECONCILIATION_INVESTIGATION.md",22479,664,2025-11-07,root,wip,general,""
"PATH_B_ANALYSIS_FINAL.md",2647,82,2025-11-08,root,wip,general,"Marked as "final""
"PATH_B_EXECUTION_PLAN.md",11791,416,2025-11-07,root,wip,general,""
"PATH_TO_VICTORY.md",7449,246,2025-11-10,root,wip,general,""
"PAYOUT_BACKFILL_QUICKSTART.md",3770,145,2025-11-09,root,wip,backfill,""
"PAYOUT_DATA_INVESTIGATION_COMPLETE.md",5644,173,2025-11-09,root,wip,general,"Marked as "complete""
"PAYOUT_INVESTIGATION_FINDINGS.md",9275,276,2025-11-09,root,wip,general,""
"PAYOUT_VECTOR_BACKFILL_PLAN.md",17364,575,2025-11-08,root,wip,backfill,""
"PAYOUT_VECTOR_BUILD_REPORT.md",9801,302,2025-11-09,root,wip,general,""
"PAYOUT_VECTORS_CHEAT_SHEET.md",4925,224,2025-11-09,root,wip,general,""
"PHASE_1_COMPLETE_READY_FOR_PHASE_2.md",7386,233,2025-11-07,root,wip,general,"Marked as "complete""
"PHASE_1B_FORMULA_DESIGN_COMPLETE.md",6375,218,2025-11-07,root,wip,general,"Marked as "complete""
"PHASE_1B_ULTRATHINK_FORMULA_DESIGN.md",3076,74,2025-11-07,root,wip,general,""
"PHASE_2_ACTION_MEMO.md",7228,257,2025-11-07,root,wip,general,""
"PHASE_2_BLOCKER_REPORT.md",4137,128,2025-11-07,root,wip,general,""
"PHASE_2_CORRECT_PATH_FORWARD.md",9646,313,2025-11-07,root,wip,general,""
"PHASE_2_DEBUG_CRITICAL.md",7057,251,2025-11-07,root,wip,general,"Urgent/critical"
"PHASE_2_FINAL_DIAGNOSTIC_REPORT.md",8695,238,2025-11-07,root,wip,general,"Marked as "final""
"PHASE_2_FINDINGS.md",5199,168,2025-11-07,root,wip,general,""
"PHASE_2_IMPLEMENTATION_STATUS.md",6222,171,2025-11-07,root,wip,general,""
"PHASE_2_RESEARCH_REPORT.md",11569,356,2025-11-07,root,wip,general,""
"PHASE_2_TEST1_MANUAL_EXECUTION.md",5618,198,2025-11-07,root,wip,general,""
"PHASE_3_UNBLOCK_CHECKLIST.md",5809,196,2025-11-07,root,wip,general,""
"PHASE2_GLOBAL_BACKFILL_PLAN.md",7479,302,2025-11-10,root,wip,backfill,""
"PHASE2_STATUS_REPORT.md",4606,166,2025-11-10,root,wip,general,""
"phase2/spec.md",10531,384,2025-10-29,root,wip,general,""
"PHASE4_DATA_SOURCE_RESOLUTION.md",5879,217,2025-11-07,root,wip,resolution,""
"PHASE4_PNL_RESOLUTION_PLAN.md",3220,118,2025-11-07,root,wip,pnl,""
"PIPELINE_SCRIPTS_UPDATED.md",8734,335,2025-11-06,root,wip,pipeline,""
"PIPELINE_STATUS.md",7929,251,2025-11-06,root,wip,pipeline,""
"PNL_ANALYSIS_EXECUTIVE_SUMMARY.md",6754,225,2025-11-07,root,wip,pnl,""
"PNL_AUDIT_RESULTS.md",7920,229,2025-11-07,root,wip,pnl,""
"PNL_BUG_IDENTIFIED.md",8062,274,2025-11-07,root,wip,pnl,""
"PNL_COMPREHENSIVE_FINDINGS.md",12636,396,2025-11-07,root,wip,pnl,""
"PNL_COVERAGE_STRATEGIC_DECISION.md",26281,793,2025-11-08,root,wip,pnl,""
"PNL_CRITICAL_FINDING.md",6912,235,2025-11-09,root,wip,pnl,"Urgent/critical"
"PNL_CURRENT_STATE_REPORT.md",13208,458,2025-11-10,root,wip,pnl,""
"PNL_DEBUGGING_FINAL_REPORT.md",8562,260,2025-11-07,root,wip,pnl,"Marked as "final""
"PNL_DIAGNOSIS_COMPLETE.md",9519,345,2025-11-09,root,wip,pnl,"Marked as "complete""
"PNL_DIAGNOSTIC_0x4ce7.md",3024,87,2025-11-09,root,wip,pnl,""
"PNL_DIAGNOSTIC_REPORT.md",12550,424,2025-11-07,root,wip,pnl,""
"PNL_DISCOVERY_AND_FIX.md",5735,191,2025-11-09,root,wip,pnl,""
"PNL_DISCREPANCY_ROOT_CAUSE_ANALYSIS.md",11540,336,2025-11-07,root,wip,pnl,""
"PNL_IMPLEMENTATION_COMPLETE.md",11015,272,2025-11-09,root,wip,pnl,"Marked as "complete""
"PNL_INVESTIGATION_COMPLETE_WALLET_0x4ce7.md",4619,180,2025-11-10,root,wip,pnl,"Marked as "complete""
"PNL_INVESTIGATION_COMPLETE.md",11144,406,2025-11-07,root,wip,pnl,"Marked as "complete""
"PNL_INVESTIGATION_EXECUTIVE_SUMMARY.md",4729,174,2025-11-07,root,wip,pnl,""
"PNL_INVESTIGATION_FINDINGS.md",6071,204,2025-11-10,root,wip,pnl,""
"PNL_INVESTIGATION_NEXT_STEPS.md",5446,178,2025-11-10,root,wip,pnl,""
"PNL_INVESTIGATION_SUMMARY.md",6070,185,2025-11-10,root,wip,pnl,""
"PNL_JOIN_PATTERN_QUICK_REF.md",12148,484,2025-11-07,root,wip,pnl,""
"PNL_MISMATCH_RESOLUTION.md",9245,377,2025-11-10,root,wip,pnl,""
"PNL_MISMATCH_ROOT_CAUSE_FOUND.md",5436,163,2025-11-09,root,wip,pnl,""
"PNL_PATH_FORWARD.md",7914,288,2025-11-09,root,wip,pnl,""
"PNL_PIPELINE_FIRST_PRINCIPLES_ANALYSIS.md",17624,528,2025-11-07,root,wip,pnl,""
"PNL_QUICK_FACTS.md",3765,179,2025-11-07,root,wip,pnl,""
"PNL_QUICK_REFERENCE.md",7133,309,2025-11-07,root,wip,pnl,"Reference doc"
"PNL_REBUILD_DOCUMENTATION_INDEX.md",7072,241,2025-11-07,root,wip,pnl,"Entry point doc"
"PNL_REBUILD_SCRIPTS_INDEX.md",12052,372,2025-11-07,root,wip,pnl,"Entry point doc"
"PNL_RECONCILIATION_DIAGNOSIS.md",8858,256,2025-11-07,root,wip,pnl,""
"PNL_RECONCILIATION_INVENTORY.md",21022,623,2025-11-07,root,wip,pnl,""
"PNL_RECONCILIATION_STEP2_RESULTS.md",7777,211,2025-11-07,root,wip,pnl,""
"PNL_RECONCILIATION_STEP3_RESULTS.md",12578,367,2025-11-07,root,wip,pnl,""
"PNL_REPORTS.md",8876,329,2025-11-06,root,wip,pnl,""
"PNL_ROOT_CAUSE_FOUND.md",5608,170,2025-11-09,root,wip,pnl,""
"PNL_SYSTEM_CRITICAL_ISSUES.md",7741,269,2025-11-09,root,wip,pnl,"Urgent/critical"
"PNL_SYSTEM_FINAL_STATUS.md",3613,118,2025-11-09,root,wip,pnl,"Marked as "final""
"PNL_SYSTEM_GUIDE.md",8138,312,2025-11-09,root,wip,pnl,""
"PNL_SYSTEM_PROOF_REPORT.md",6210,197,2025-11-07,root,wip,pnl,""
"PNL_TABLES_REBUILD_LINEAGE.md",14054,464,2025-11-07,root,wip,pnl,""
"PNL_TABLES_REBUILD_SQL.md",14689,510,2025-11-07,root,wip,pnl,""
"PNL_VALIDATION_FINDINGS.md",7055,236,2025-11-09,root,wip,pnl,""
"PNL_VERIFICATION_FRAMEWORK.md",15107,496,2025-11-06,root,wip,pnl,""
"PNL_VIEW_INVESTIGATION_FINDINGS.md",5697,217,2025-11-10,root,wip,pnl,""
"PNL_VIEWS_INFLATION_ANALYSIS.md",13272,485,2025-11-07,root,wip,pnl,""
"PNL_VIEWS_ROOT_CAUSE_FOUND.md",4819,172,2025-11-10,root,wip,pnl,""
"POLYMARKET_10_POINT_IMPLEMENTATION_ROADMAP.md",25209,848,2025-11-06,root,wip,api,""
"POLYMARKET_ALL_ENDPOINTS_MAP.md",14712,645,2025-11-10,root,wip,api,""
"POLYMARKET_API_COMPREHENSIVE_RESEARCH.md",27406,903,2025-11-10,root,wip,api,""
"POLYMARKET_CLICKHOUSE_AUDIT_REPORT.md",23554,885,2025-11-06,root,wip,api,""
"POLYMARKET_DATA_ARCHITECTURE_SPEC.md",63034,1977,2025-11-06,root,wip,api,""
"POLYMARKET_DATA_FLOW_DIAGRAM.md",27915,454,2025-11-06,root,wip,api,""
"POLYMARKET_PIPELINE_EXECUTION_REPORT.md",4767,130,2025-11-06,root,wip,api,""
"POLYMARKET_PIPELINE_EXECUTION_STATUS.md",9471,349,2025-11-06,root,wip,api,""
"POLYMARKET_PIPELINE_FINAL_REPORT.md",15899,489,2025-11-06,root,wip,api,"Marked as "final""
"POLYMARKET_TECHNICAL_ANALYSIS.md",31346,840,2025-11-06,root,wip,api,""
"POLYMARKET_UNDOCUMENTED_APIS_DISCOVERED.md",16331,569,2025-11-09,root,wip,api,""
"PRICE_INFERENCE_FINDINGS.md",4715,176,2025-11-09,root,wip,general,""
"PRODUCTION_APPROVAL.md",8772,295,2025-11-07,root,wip,general,""
"PROJECT_NARRATIVES_ANALYSIS.md",18355,479,2025-11-06,root,wip,general,""
"PROJECT_QUICK_REFERENCE.md",8632,267,2025-11-06,root,wip,general,"Reference doc"
"QUICK_ANSWERS.md",5011,154,2025-11-08,root,wip,general,""
"READ_THIS_FIRST_PNL_PROOF.md",2571,101,2025-11-07,root,wip,pnl,""
"README_ANALYSIS.md",9970,262,2025-11-06,root,wip,general,""
"README_BACKFILL_INVESTIGATION.md",8997,302,2025-11-08,root,wip,backfill,""
"README_BLOCKCHAIN_BACKFILL.md",8785,378,2025-11-09,root,wip,backfill,""
"README_INVESTIGATION.md",2902,105,2025-11-08,root,wip,general,""
"READY_FOR_UI_DEPLOYMENT.md",7581,277,2025-11-06,root,wip,general,""
"READY_TO_EXECUTE.md",6448,240,2025-11-07,root,wip,general,""
"REALIZED_PNL_CORRECTED_EXPLANATION.md",8498,312,2025-11-07,root,wip,pnl,""
"REALIZED_PNL_DELIVERABLES.md",11347,411,2025-11-07,root,wip,pnl,""
"RECONCILIATION_FINAL_REPORT.md",6959,194,2025-11-07,root,wip,general,"Marked as "final""
"RECOVERY_EXECUTION_PLAN.md",9596,321,2025-11-08,root,wip,general,""
"REDEMPTION_BASED_RESOLUTION_DETECTION.md",12430,430,2025-11-09,root,wip,resolution,""
"REPOSITORY_ORGANIZATION_CHAOS_ANALYSIS.md",19106,579,2025-11-10,root,wip,general,""
"RESOLUTION_ANALYSIS_EXECUTIVE_SUMMARY.md",9062,311,2025-11-08,root,wip,resolution,""
"RESOLUTION_ANALYSIS_FINAL_REPORT.md",17065,521,2025-11-08,root,wip,resolution,"Marked as "final""
"RESOLUTION_AUDIT_ACTION_PLAN.md",13429,493,2025-11-09,root,wip,resolution,""
"RESOLUTION_COVERAGE_ANALYSIS_FINAL.md",8050,240,2025-11-07,root,wip,resolution,"Marked as "final""
"RESOLUTION_COVERAGE_DEFINITIVE_TRUTH.md",8305,262,2025-11-09,root,wip,resolution,""
"RESOLUTION_COVERAGE_EXPLAINED.md",7181,225,2025-11-09,root,wip,resolution,""
"RESOLUTION_COVERAGE_FINAL_REPORT.md",7578,247,2025-11-09,root,wip,resolution,"Marked as "final""
"RESOLUTION_COVERAGE_QUICK_FACTS.md",1758,67,2025-11-07,root,wip,resolution,""
"RESOLUTION_DATA_COMPLETENESS_REPORT.md",16372,470,2025-11-10,root,wip,resolution,"Marked as "complete""
"RESOLUTION_DATA_DISCOVERY_REPORT.md",14142,501,2025-11-08,root,wip,resolution,""
"RESOLUTION_DATA_FINAL_STATUS.md",9646,301,2025-11-10,root,wip,resolution,"Marked as "final""
"RESOLUTION_DATA_FOUND_REPORT.md",8003,299,2025-11-07,root,wip,resolution,""
"RESOLUTION_DATA_LOCATION_REPORT.md",10738,344,2025-11-08,root,wip,resolution,""
"RESOLUTION_DATA_SEARCH_RESULTS.md",6418,176,2025-11-09,root,wip,resolution,""
"RESOLUTION_GAP_ANALYSIS.md",5680,222,2025-11-10,root,wip,resolution,""
"RESOLUTION_GAP_ROOT_CAUSE_FOUND.md",11445,386,2025-11-10,root,wip,resolution,""
"RESOLUTION_INFERENCE_FINAL_REPORT.md",7701,255,2025-11-09,root,wip,resolution,"Marked as "final""
"RESOLUTION_INVESTIGATION_EXECUTIVE_SUMMARY.md",10990,315,2025-11-09,root,wip,resolution,""
"RESOLUTION_QUICK_ANSWER.md",3326,135,2025-11-10,root,wip,resolution,""
"RESOLUTION_QUICK_FACTS.md",3422,133,2025-11-08,root,wip,resolution,""
"RESOLUTION_SOURCES_QUICK_INDEX.md",3977,122,2025-11-09,root,wip,resolution,"Entry point doc"
"RESOLUTIONS_QUICK_REFERENCE.md",2512,98,2025-11-09,root,wip,resolution,"Reference doc"
"RESOLUTIONS_UNIFIED_COMPLETE.md",10861,388,2025-11-09,root,wip,resolution,"Marked as "complete""
"ROOT_CAUSE_ANALYSIS.md",12545,324,2025-11-07,root,wip,general,""
"ROOT_CAUSE_EMPTY_PNL_FIXED.md",9269,333,2025-11-07,root,wip,pnl,""
"ROOT_CAUSE_FOUND.md",3298,92,2025-11-09,root,wip,general,""
"ROOT_CAUSE_WALLETS_2_4_COMPLETE_ANALYSIS.md",8571,263,2025-11-07,root,wip,wallet,"Marked as "complete""
"RUN_FULL_HISTORICAL_BACKFILL.md",5631,231,2025-11-10,root,wip,backfill,""
"SCHEMA_CONSOLIDATION_MASTER_PLAN_UPDATED.md",13993,449,2025-11-07,root,wip,database,"Reference doc"
"SCHEMA_CONSOLIDATION_MASTER_PLAN.md",38982,1203,2025-11-07,root,wip,database,"Reference doc"
"SCHEMA_MAPPING_ANALYSIS.md",24176,678,2025-11-07,root,wip,database,""
"SCHEMA_MAPPING_INDEX.md",4605,136,2025-11-07,root,wip,database,"Entry point doc"
"SCHEMA_MAPPING_START_HERE.md",10016,316,2025-11-08,root,wip,database,"Entry point doc"
"SCOPE_AUDIT_FINDINGS.md",3821,133,2025-11-07,root,wip,general,""
"SCOPE_AUDIT.md",2496,93,2025-11-07,root,wip,general,""
"SECONDARY_AGENT_BREAKTHROUGH_REPORT.md",8331,248,2025-11-07,root,wip,agent-work,"Important finding"
"SECONDARY_AGENT_DELIVERABLES.md",9089,268,2025-11-07,root,wip,agent-work,""
"SECONDARY_AGENT_STATUS_SESSION3.md",9742,314,2025-11-07,root,wip,agent-work,""
"SECONDARY_AGENT_STATUS.md",5457,165,2025-11-07,root,wip,agent-work,""
"SETTLEMENT_RULES_QUICK_REF.md",2515,111,2025-11-07,root,wip,general,""
"SETTLEMENT_RULES_TEST_REPORT.md",10938,426,2025-11-07,root,wip,general,""
"SHIP_TODAY_GUIDE.md",9916,399,2025-11-08,root,wip,general,""
"SMOKING_GUN_FINDINGS.md",10066,349,2025-11-08,root,wip,general,"Important finding"
"SMOKING_GUN_FOUND.md",4408,154,2025-11-07,root,wip,general,"Important finding"
"STAR_SCHEMA_IMPLEMENTATION_GUIDE.md",13376,505,2025-11-10,root,wip,database,""
"START_HERE_BACKFILL_RECOVERY.md",7609,266,2025-11-08,root,wip,backfill,"Entry point doc"
"START_HERE_COVERAGE_CRISIS.md",3801,123,2025-11-08,root,wip,coverage,"Entry point doc"
"START_HERE_DATABASE_AUDIT.md",6086,230,2025-11-08,root,wip,database,"Entry point doc"
"START_HERE_MARKET_RESOLUTIONS.md",4267,169,2025-11-08,root,wip,resolution,"Entry point doc"
"START_HERE_PNL_ANALYSIS.md",7903,288,2025-11-07,root,wip,pnl,"Entry point doc"
"START_HERE_TABLE_MAPPING.md",8436,247,2025-11-07,root,wip,general,"Entry point doc"
"STATUS_REPORT.md",2980,88,2025-11-09,root,wip,general,""
"STEP_6_JOIN_FANOUT_VERIFICATION_REPORT.md",8797,257,2025-11-07,root,wip,general,""
"STEP1_INVENTORY_INDEX.md",4603,159,2025-11-07,root,wip,general,"Entry point doc"
"STEP5_OUTCOME_MAPPING_VALIDATION.md",8070,192,2025-11-07,root,wip,general,""
"STEPS_1_3_COMPLETE.md",2169,82,2025-11-09,root,wip,general,"Marked as "complete""
"STRATEGIC_DECISION_RECOMMENDATION.md",9016,280,2025-11-07,root,wip,general,""
"STRATEGIC_NEXT_STEPS.md",4739,162,2025-11-07,root,wip,general,""
"SUBSTREAMS_POLYMARKET_PNL_ANALYSIS.md",16439,498,2025-11-07,root,wip,pnl,""
"SUBSTREAMS_RESEARCH_INDEX.md",8919,302,2025-11-07,root,wip,general,"Entry point doc"
"supabase/APPLY_ANALYTICS_MIGRATION.md",3288,133,2025-10-23,root,wip,general,""
"supabase/APPLY_MIGRATION.md",2410,97,2025-10-23,root,wip,general,""
"supabase/APPLY_WALLET_MIGRATION.md",4509,172,2025-10-23,root,wip,wallet,""
"supabase/APPLY_WORKFLOW_MIGRATION.md",6602,264,2025-10-23,root,wip,general,""
"supabase/docs/migrations/20251024200000_add_event_info_to_markets.md",5532,185,2025-10-25,root,wip,market,""
"supabase/docs/polymarket-schema.md",24832,1001,2025-10-23,root,wip,database,""
"supabase/docs/QUICK_REFERENCE_EVENT_COLUMNS.md",2289,100,2025-10-25,root,wip,general,"Reference doc"
"supabase/docs/schema-diagrams/markets-table-with-events.md",11472,312,2025-10-25,root,wip,market,""
"supabase/docs/strategy-position-tracking-architecture.md",49152,1531,2025-10-25,root,wip,architecture,""
"supabase/docs/wallet-analytics-architecture.md",36140,1095,2025-10-25,root,wip,wallet,""
"supabase/docs/wallet-analytics-quick-reference.md",14138,644,2025-10-23,root,wip,wallet,"Reference doc"
"supabase/docs/workflow-quick-reference.md",11353,551,2025-10-23,root,wip,general,"Reference doc"
"supabase/docs/workflow-sessions-guide.md",16544,648,2025-10-23,root,wip,general,""
"supabase/MIGRATION_INSTRUCTIONS.md",8650,339,2025-10-23,root,wip,general,""
"supabase/migrations/README-AUTONOMOUS-EXECUTION.md",5901,206,2025-10-26,root,wip,general,""
"TABLE_BY_TABLE_AUDIT_87_TABLES.md",15494,402,2025-11-07,root,wip,general,""
"TABLE_DEPENDENCY_DIAGRAM.md",13650,284,2025-11-07,root,wip,general,""
